Symbol,DaysBetterThanSP,daysProfit,daysProfitGrouped,Year,Month,Day,dayOfWeek,closeDay0,volumeDay0,closeDay6,volumeDay6,closeDay29,volumeDay29,closeDay59,volumeDay59,closeDay89,volumeDay89,closeDay179,volumeDay179,closeDay261,volumeDay261,Name,MarketCap,Sector,ipoDate,CEOInChargeDuringIPO,presidentInChargeDuringIPO,stateCountry,Revenue,netIncome,employees_x,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,Profit_Ratio,Profitable
STOR,141,262,200+,2014,11,18,1,19.5,10252827.0,20.59,486408.0,21.78,220016.0,22.15,268932.0,23.54,601809.0,20.87,208913.0,21.95,182891.0,STORE Capital Corporation,4818246399.0,Consumer Services,2014-11-18,1,1,USA,453.32,121990000.0,80,1.19298259,1.591090365,2.154714976,1.1256410256410256,True
STRA,107,262,200+,1996,7,25,3,7.167,649500.0,7.917,133650.0,10.417,6600.0,12.5,37950.0,15.0,29550.0,13.167,64500.0,23.833,139800.0,"Strayer Education, Inc.",1189790956.0,Consumer Services,1996-07-25,0,0,USA,454.85,20610000.0,1389,0.0,0.0,0.0,3.325380214873727,True
SUM,124,205,200+,2015,3,12,3,20.4353,14613558.0,21.3415,286082.0,22.9202,513792.0,25.1031,529605.0,25.2298,154457.0,22.9495,871683.0,18.2621,497179.0,"Summit Materials, Inc.",3222280201.0,Basic Industries,2015-03-12,0,0,USA,1930.0,121830000.0,6000,-1.187303204,0.221642649,0.669637767,0.8936546074684492,False
SUPN,117,236,200+,2012,5,1,1,5.37,676810.0,6.705,65609.0,4.93,37432.0,11.67,148579.0,12.28,0.0,7.17,46021.0,4.99,152717.0,"Supernus Pharmaceuticals, Inc.",2334632351.0,Health Care,2012-05-01,1,1,USA,302.24,57280000.0,422,1.128411149,1.202480371,1.301370807,0.9292364990689014,False
SYNA,121,102,100 - 149,2002,1,29,1,8.74,10903050.0,9.0,404700.0,11.8334,296700.0,12.9667,220500.0,9.92,258900.0,2.4933,168600.0,4.8333,96240.0,Synaptics Incorporated,1623163082.0,Technology,2002-01-29,0,0,USA,1720.0,48800000.0,1774,-2.442617594,-1.60458184,-0.456138462,0.5530091533180779,False
TAHO,127,113,100 - 149,2012,5,8,1,17.84,32422.0,16.66,17498.0,18.8,354382.0,15.12,105776.0,19.47,56058.0,17.25,243284.0,16.98,81846.0,"Tahoe Resources, Inc.",1601411896.0,Basic Industries,2012-05-08,0,0,USA,952.16,106170000.0,2684,-1.29327025,-0.759157791,0.623891871,0.9517937219730942,False
TBBK,115,241,200+,2004,2,3,1,16.0,5433995.0,15.84,76170.0,16.2,13274.0,19.9,75192.0,18.65,21901.0,19.3,4776.0,14.0,47990.0,"The Bancorp, Inc.",595795132.8,Finance,2004-02-03,0,0,USA,217.03,17340000.0,538,0.204809333,1.259323952,1.723047835,0.875,False
TCBI,128,262,200+,2003,8,13,2,11.99,6272846.0,12.79,195700.0,12.4,58800.0,13.65,20775.0,13.95,17050.0,16.25,33010.0,15.65,41431.0,"Texas Capital Bancshares, Inc.",4573790257.0,Finance,2003-08-13,0,0,USA,953.56,197060000.0,1564,-0.190201371,0.244029573,0.94807226,1.3052543786488742,True
TCMD,137,262,200+,2016,7,28,3,11.08,1569054.0,14.08,84287.0,15.86,189534.0,19.19,19705.0,16.33,25140.0,18.24,62628.0,30.03,114389.0,"Tactile Systems Technology, Inc.",637293747.4,Health Care,2016-07-28,1,1,USA,109.28,5860000.0,406,0.895649324,1.764907415,1.548541202,2.71028880866426,True
TEP,132,242,200+,2013,5,14,1,21.5,10305957.0,22.32,160280.0,20.69,129928.0,22.98,43288.0,22.83,15039.0,25.98,0.0,36.295,46233.0,"Tallgrass Energy Partners, LP",3198829206.0,Public Utilities,2013-05-14,0,0,USA,655.78,286170000.0,1281,1.828259252,2.505873769,2.079673501,1.688139534883721,True
TGH,112,115,100 - 149,2007,10,10,2,17.0,4962900.0,16.48,247200.0,14.27,182800.0,14.53,0.0,13.39,30500.0,19.85,189330.0,8.76,63333.0,Textainer Group Holdings Limited,1004946782.0,Technology,2007-10-10,0,0, Bermuda,464.64,19370000.0,164,1.341189433,1.649747915,1.855528393,0.5152941176470588,False
THR,145,256,200+,2011,5,5,3,12.28,5757009.0,12.76,56639.0,11.58,124265.0,13.62,105208.0,15.98,107072.0,17.48,75232.0,21.88,74325.0,"Thermon Group Holdings, Inc.",786934995.6,Energy,2011-05-05,0,0,USA,264.13,14640000.0,959,0.012691362,0.675034441,1.068754287,1.781758957654723,True
THS,117,163,150 - 200,2005,6,15,2,27.05,33000.0,30.45,4229.0,31.0,188400.0,29.5,153700.0,25.55,119300.0,21.66,73200.0,23.29,53500.0,"Treehouse Foods, Inc.",2231991395.0,Consumer Non-Durables,2005-06-15,0,0,USA,6310.0,-286200000.0,13489,1.314754092,1.653559052,1.034394335,0.8609981515711644,False
TLP,118,211,200+,2005,5,25,2,24.51,2145400.0,25.05,100500.0,26.45,63000.0,27.75,24200.0,27.03,6800.0,25.37,9200.0,30.25,14200.0,TransMontaigne Partners L.P.,645427322.4,Energy,2005-05-25,0,0,USA,183.27,35790000.0,504,1.344315941,0.493178998,0.220416895,1.234190126478988,True
TNET,135,262,200+,2014,3,27,3,19.1,14207051.0,20.4,626855.0,22.89,357855.0,25.94,266313.0,23.19,102621.0,29.28,238470.0,35.25,314006.0,"TriNet Group, Inc.",3458308061.0,Miscellaneous,2014-03-27,1,1,USA,3280.0,178000000.0,2700,-1.039260281,0.456307134,0.942331554,1.845549738219895,True
TOO,131,261,200+,2006,12,14,3,25.0,4952200.0,26.06,48200.0,26.9,156500.0,30.56,19700.0,30.97,85100.0,30.83,39900.0,25.36,82400.0,Teekay Offshore Partners L.P.,1086619807.0,Consumer Services,2006-12-14,0,0, Bermuda,1110.0,-295940000.0,1200,2.284692845,1.76718175,1.822232525,1.0144,True
TPB,128,248,200+,2016,5,11,2,10.12,1998385.0,10.38,230878.0,10.26,601516.0,10.8,10841.0,14.04,25177.0,13.05,55893.0,16.1,40450.0,"Turning Point Brands, Inc.",419057127.2,Consumer Non-Durables,2016-05-11,1,1,USA,285.78,20210000.0,289,-0.695639784,0.655776453,0.729419249,1.5909090909090913,True
TPH,118,58,50 - 99,2013,1,31,3,19.05,12752948.0,18.64,375703.0,18.97,209229.0,19.45,55388.0,16.42,142140.0,13.66,115539.0,17.64,139177.0,"TRI Pointe Group, Inc.",2582731569.0,Capital Goods,2013-01-31,0,0,USA,2810.0,187190000.0,1251,1.033407298,1.65310513,2.093856473,0.925984251968504,False
TPRE,118,262,200+,2013,8,15,3,13.06,14029349.0,13.35,133338.0,14.08,410780.0,15.75,239977.0,16.67,243527.0,16.01,73472.0,15.19,190309.0,Third Point Reinsurance Ltd.,1376829300.0,Finance,2013-08-15,0,0, Bermuda,704.37,277540000.0,25,-2.909753309,0.205045111,0.901141047,1.1630934150076568,True
TPX,127,183,150 - 200,2003,12,18,3,15.5,7715200.0,14.74,241000.0,17.0,132200.0,16.39,91500.0,16.1,280200.0,11.99,326400.0,20.39,277000.0,"Tempur Sealy International, Inc.",2358695547.0,Consumer Durables,2003-12-18,0,0,USA,2750.0,151400000.0,7000,2.025643464,2.275796228,2.242723969,1.3154838709677419,True
TREE,128,106,100 - 149,2008,8,12,1,7.32,11115.0,7.42,341381.0,7.49,68758.0,2.86,46925.0,1.54,127907.0,5.68,37590.0,9.54,43494.0,"LendingTree, Inc.",3779034055.0,Finance,2008-08-12,0,0,USA,617.74,19420000.0,535,1.114744568,-0.45999335,-0.881141522,1.30327868852459,True
TREX,131,262,200+,1999,4,8,3,5.6875,1788600.0,7.344,92600.0,9.8438,61400.0,12.6875,97800.0,12.4062,60000.0,12.2188,13600.0,19.5312,90800.0,"Trex Company, Inc.",3325292467.0,Basic Industries,1999-04-08,0,0,USA,565.15,95130000.0,1120,2.46575756,2.561674663,1.708403589,3.4340571428571427,True
TRHC,128,124,100 - 149,2016,9,29,3,14.88,3554904.0,12.48,312729.0,11.37,101166.0,13.77,41924.0,14.46,195904.0,13.9,25156.0,26.74,125842.0,"Tabula Rasa HealthCare, Inc.",811947329.9,Miscellaneous,2016-09-29,1,1,USA,134.55,14300000.0,536,-0.436835782,-0.365779228,0.673582598,1.797043010752688,True
TRNC,118,28,0 - 49,2014,7,24,3,25.5,2765270.0,22.0,304953.0,18.53,682187.0,17.82,54245.0,20.66,156191.0,19.42,83084.0,15.09,97263.0,"tronc, Inc.",670253139.0,Consumer Services,2014-07-24,0,0,USA,1520.0,5540000.0,6581,1.504249056,1.447196968,1.742729225,0.591764705882353,False
TRNO,116,60,50 - 99,2010,2,10,2,18.65,4515261.0,18.73,103772.0,19.15,37848.0,18.45,320757.0,18.0,149720.0,17.94,18300.0,18.05,4300.0,Terreno Realty Corporation,1902006466.0,Finance,2010-02-10,0,0,USA,130.32,52740000.0,22,-1.184396129,-1.869075912,-0.254327576,0.9678284182305631,False
TSC,114,223,200+,2013,5,9,3,12.59,3389502.0,13.06,411049.0,12.94,84796.0,13.38,30964.0,12.75,88973.0,13.5,109781.0,13.23,15753.0,"TriState Capital Holdings, Inc.",688094318.8,Finance,2013-05-09,0,0,USA,181.06,37990000.0,230,1.630290246,2.193934334,1.848890685,1.050833995234313,True
TSE,131,72,50 - 99,2014,6,12,3,20.25,5453896.0,22.45,326898.0,18.8,529304.0,19.37,42350.0,13.62,156622.0,17.29,76680.0,28.29,161993.0,Trinseo S.A.,3373714975.0,Basic Industries,2014-06-12,0,0,USA,4450.0,328300000.0,2214,0.710775275,1.602791492,1.817218609,1.397037037037037,True
TTGT,130,94,50 - 99,2007,5,17,3,14.79,5167892.0,14.71,47296.0,14.25,31173.0,12.75,102476.0,17.0,109580.0,13.1,121433.0,12.45,32400.0,"TechTarget, Inc.",541147496.2,Miscellaneous,2007-05-17,0,0,USA,108.56,6800000.0,622,1.350266073,1.586148082,2.306585206,0.8417849898580122,False
TTWO,85,256,200+,1997,4,15,1,3.917,1785600.0,4.5,180600.0,5.125,0.0,5.333,13200.0,4.833,9150.0,3.583,46200.0,5.167,30000.0,"Take-Two Interactive Software, Inc.",11264799321.0,Technology,1997-04-15,0,0,USA,1780.0,66030000.0,3707,-0.831147841,-1.544376664,-0.663115158,1.3191217768700536,True
TYPE,123,237,200+,2007,7,25,2,12.05,3118722.0,12.1,17646.0,12.72,93380.0,15.48,29613.0,15.39,37171.0,15.42,41493.0,12.69,239741.0,Monotype Imaging Holdings Inc.,990568005.0,Technology,2007-07-25,0,0,USA,235.79,10620000.0,734,-0.427209886,0.06542949,0.898925723,1.0531120331950206,True
UBNK,136,262,200+,2005,5,23,0,10.48,612958.0,11.14,187551.0,12.3,8422.0,13.9,9190.0,13.46,4436.0,14.52,6161.0,14.24,21884.0,"United Financial Bancorp, Inc. ",845146001.9,Finance,2005-05-23,0,0,USA,273.07,54620000.0,774,1.888473378,0.677981178,0.44496359,1.3587786259541985,True
UCFC,109,32,0 - 49,1998,7,9,3,14.5914,4709781.0,16.0506,783335.0,14.5914,123565.0,13.6187,28167.0,13.3152,16859.0,11.1868,52427.0,14.3482,86763.0,United Community Financial Corp.,496670250.4,Finance,1998-07-09,0,0,USA,117.84,21650000.0,503,1.369937243,2.325406979,1.48462182,0.9833326479981359,False
UCTT,116,77,50 - 99,2004,3,25,3,7.5,2764005.0,7.52,209280.0,7.9,120622.0,7.4,995.0,6.39,64540.0,5.3,22456.0,6.45,0.0,"Ultra Clean Holdings, Inc.",729385967.0,Technology,2004-03-25,0,0,USA,924.35,75090000.0,2747,-0.874823578,-1.232892548,0.405136775,0.86,False
UE,121,158,150 - 200,2015,1,5,0,22.4,150.0,24.6,415904.0,24.47,712147.0,23.65,535492.0,22.1,496851.0,20.43,859639.0,23.57,319710.0,Urban Edge Properties,2384358849.0,Finance,2015-01-05,1,0,USA,397.54,66920000.0,120,-0.904352493,0.079096795,0.481317123,1.0522321428571428,True
ULTI,97,1,0 - 49,1998,6,2,1,10.031,3221000.0,9.5,43300.0,9.5,28600.0,6.5,5700.0,8.0,21900.0,8.0,26600.0,4.375,10200.0,"The Ultimate Software Group, Inc.",7630981576.0,Technology,1998-06-02,1,1,USA,940.73,14060000.0,4208,-1.327536614,-0.30468947,0.800845314,0.43614794138171664,False
USAC,142,260,200+,2013,1,15,1,17.6,9229831.0,17.83,435235.0,18.16,107965.0,19.86,82670.0,21.87,14957.0,23.43,36173.0,26.3859,6124.0,"USA Compression Partners, LP",1784450722.0,Public Utilities,2013-01-15,1,1,USA,280.22,9950000.0,426,1.311820243,1.815509356,1.759254056,1.4991988636363636,True
USDP,119,36,0 - 49,2014,10,9,3,16.0,5280399.0,16.47,83013.0,16.47,365327.0,14.17,305723.0,13.21,13019.0,12.89,3093.0,9.06,20927.0,USD Partners LP,279680794.4,Transportation,2014-10-09,0,0,USA,111.34,21610000.0,73,-2.233471945,-1.772239117,-0.30729462,0.56625,False
UTHR,142,255,200+,1999,6,17,3,6.094,4696600.0,6.0315,266800.0,8.9375,123600.0,13.9375,65800.0,14.5,15200.0,47.6875,205200.0,44.0155,260200.0,United Therapeutics Corporation,4880899819.0,Health Care,1999-06-17,0,0,USA,1730.0,417900000.0,800,1.485341838,0.703869438,1.209362833,7.222760091893666,True
VAC,136,240,200+,2011,11,8,1,17.99,313281.0,17.14,494697.0,18.58,204595.0,20.91,372732.0,26.82,395146.0,29.49,148039.0,37.46,243008.0,Marriot Vacations Worldwide Corporation,3610827813.0,Finance,2011-11-08,0,0,USA,1950.0,226780000.0,11000,1.481646933,2.004417925,0.400656249,2.0822679266259034,True
VBTX,121,257,200+,2014,10,9,3,13.95,1050728.0,13.7,31224.0,15.45,15980.0,14.17,6034.0,14.48,18796.0,14.94,25318.0,16.4,5799.0,"Veritex Holdings, Inc.",674682072.0,Finance,2014-10-09,0,0,USA,87.13,15150000.0,324,-2.233471945,-1.772239117,-0.30729462,1.1756272401433692,True
VCRA,122,259,200+,2012,3,28,2,21.03,7165788.0,21.65,108174.0,22.13,91041.0,25.04,123080.0,26.84,21237.0,25.04,320064.0,23.0,283819.0,"Vocera Communications, Inc.",720984553.7,Consumer Durables,2012-03-28,0,0,USA,162.55,-14220000.0,590,0.992111957,1.474842644,1.688161778,1.0936757013789824,True
VDSI,92,105,100 - 149,1998,3,24,1,5.5,5400.0,4.25,8300.0,6.0,42600.0,7.438,52000.0,6.375,3400.0,4.0,56100.0,4.187,206200.0,"VASCO Data Security International, Inc.",540164105.0,Technology,1998-03-24,0,0,USA,193.29,-22400000.0,611,1.948915636,2.01626308,2.682217611,0.7612727272727273,False
VEC,136,248,200+,2014,9,16,1,21.54,22228.0,24.0,144796.0,21.86,101687.0,29.71,98054.0,27.19,0.0,25.71,0.0,23.59,98588.0,"Vectrus, Inc.",425916704.2,Consumer Services,2014-09-16,0,0,USA,1110.0,59500000.0,6700,0.505774119,1.161602155,1.37542362,1.095171773444754,True
VER,116,6,0 - 49,2011,9,7,2,12.75,15702.0,12.58,5769.0,11.99,3540.0,10.25,7116.0,10.46,22595.0,11.07,11359.0,11.83,210283.0,VEREIT Inc.,6620629603.0,Consumer Services,2011-09-07,0,0,USA,1250.0,50000000.0,330,0.860975488,-0.82353607,-1.467703914,0.927843137254902,False
VET,129,262,200+,2009,9,8,1,26.32,6690.0,27.8576,9794.0,29.9682,13156.0,29.0295,13475.0,33.0141,6120.0,32.82,16355.0,34.98,0.0,Vermilion Energy Inc.,4165146268.0,Energy,2009-09-08,0,0, Canada,1020.0,62260000.0,505,0.999143752,1.337313182,1.567675931,1.3290273556231003,True
VIRT,122,185,150 - 200,2015,4,16,3,22.18,15680086.0,22.155,747597.0,22.41,343887.0,24.29,436539.0,21.32,232757.0,22.35,90952.0,20.97,168036.0,"Virtu Financial, Inc.",6831283787.0,Finance,2015-04-16,1,1,USA,1030.0,1610000.0,560,1.286732003,1.041818266,1.162632333,0.9454463480613164,False
VLP,140,262,200+,2013,12,11,2,28.0,11119408.0,29.16,121591.0,35.03,334921.0,38.22,108593.0,40.47,68743.0,48.93,49523.0,39.1,180999.0,Valero Energy Partners LP,2789183559.0,Energy,2013-12-11,0,0,USA,452.01,189290000.0,650,-1.062303985,0.808660581,1.350926858,1.3964285714285716,True
VNDA,124,262,200+,2006,4,12,2,9.68,2244972.0,11.26,271679.0,8.24,60053.0,8.25,0.0,9.36,6800.0,24.16,216484.0,21.81,248392.0,Vanda Pharmaceuticals Inc.,683840966.9,Health Care,2006-04-12,0,0,USA,165.08,-15570000.0,273,-1.667499094,0.159671728,0.73910313,2.253099173553719,True
VNOM,120,50,50 - 99,2014,6,18,2,32.35,7080585.0,32.43,144934.0,31.34,209969.0,30.01,9876.0,20.87,112607.0,18.135,26646.0,19.47,68090.0,Viper Energy Partners LP,3269553512.0,Energy,2014-06-18,0,0,USA,160.16,111480000.0,251,1.477805418,2.149872033,2.310856115,0.601854714064915,False
VPG,124,237,200+,2010,6,23,2,12.5,5000.0,11.65,9130.0,14.9,490577.0,15.71,50073.0,17.25,42608.0,16.67,122476.0,18.12,79312.0,"Vishay Precision Group, Inc.",407486641.2,Capital Goods,2010-06-23,0,0,USA,254.35,14350000.0,2250,0.179569765,-1.028163985,-0.915453249,1.4496,True
VR,119,189,150 - 200,2007,7,25,2,22.25,5934600.0,22.57,73700.0,22.0,89500.0,25.38,29900.0,24.97,112900.0,23.72,150900.0,22.68,209472.0,"Validus Holdings, Ltd.",5359469132.0,Finance,2007-07-25,1,0, Bermuda,2780.0,-47620000.0,1264,-0.427209886,0.06542949,0.898925723,1.0193258426966292,True
VRA,144,262,200+,2010,10,21,3,24.85,8757064.0,27.35,147919.0,33.19,262942.0,37.21,345194.0,33.8,138910.0,37.4,722953.0,44.64,576247.0,"Vera Bradley, Inc.",389297106.6,Consumer Non-Durables,2010-10-21,0,0,USA,454.65,7020000.0,2730,1.365247359,1.698973182,1.551783608,1.7963782696177062,True
VRNT,127,129,100 - 149,2002,5,16,3,14.49,6080000.0,11.95,145300.0,9.92,54200.0,8.15,228000.0,9.1,61900.0,21.0,166445.0,19.99,114700.0,Verint Systems Inc.,2668349356.0,Technology,2002-05-16,1,1,USA,1140.0,-6630000.0,5200,0.419387205,-0.590695311,-1.000756643,1.3795721187025534,True
VRS,109,2,0 - 49,2016,7,19,1,12.0,47769.0,11.55,46815.0,6.1,206664.0,6.39,87240.0,5.34,96884.0,5.7,147256.0,5.01,157525.0,Verso Corporation,582986603.2,Basic Industries,2016-07-19,0,0,USA,2460.0,-30000000.0,4200,1.303901555,2.261090084,1.611464594,0.4175,False
VSAT,95,239,200+,1996,12,3,1,4.5,1852800.0,4.563,94600.0,5.5,262600.0,4.813,2400.0,4.875,18000.0,8.813,45200.0,6.875,210400.0,"ViaSat, Inc.",3757489626.0,Technology,1996-12-03,0,0,USA,1540.0,23770000.0,4300,-1.75573617,-1.75573617,-1.75573617,1.5277777777777777,True
VVC,123,214,200+,2000,4,3,0,20.188,171500.0,19.438,54200.0,20.938,96300.0,18.875,55200.0,18.625,40400.0,23.875,189800.0,21.51,101200.0,Vectren Corporation,5381798411.0,Public Utilities,2000-04-03,0,0,USA,2630.0,216000000.0,5500,0.882906064,1.702380741,1.809799299,1.065484446205667,True
VYGR,121,60,50 - 99,2015,11,11,2,17.75,1261016.0,21.96,240701.0,20.73,25795.0,11.91,36240.0,9.91,62052.0,12.46,38490.0,12.46,112947.0,"Voyager Therapeutics, Inc.",601622762.5,Health Care,2015-11-11,1,1,USA,10.14,-70700000.0,89,0.371041816,1.060618949,0.334190326,0.7019718309859155,False
WAGE,136,262,200+,2012,5,10,3,12.6,3028607.0,10.6,113935.0,14.89,44756.0,14.11,29794.0,17.85,13879.0,18.34,394860.0,29.99,564963.0,"WageWorks, Inc.",1769771332.0,Miscellaneous,2012-05-10,0,0,USA,364.71,20210000.0,2167,-1.395246271,-1.056991379,0.521099791,2.38015873015873,True
WAIR,131,85,50 - 99,2011,7,28,3,14.92,8829422.0,14.47,212989.0,13.24,128557.0,10.12,68066.0,13.26,660609.0,15.41,106184.0,13.59,50742.0,"Wesco Aircraft Holdings, Inc.",1054841033.0,Capital Goods,2011-07-28,0,0,USA,1430.0,-237350000.0,2978,-1.512443994,-0.662617633,-0.71499002,0.910857908847185,False
WAL,128,262,200+,2005,6,30,3,25.4,2036600.0,26.23,76900.0,27.74,47100.0,28.23,11600.0,27.9,14000.0,34.51,34700.0,34.78,407600.0,Western Alliance Bancorporation,6081133548.0,Finance,2005-06-30,0,0,USA,886.59,325490000.0,1725,-1.328916405,0.453623051,0.217367321,1.3692913385826773,True
WCC,112,25,0 - 49,1999,5,12,2,20.0,4504800.0,19.875,75200.0,18.125,32599.0,17.75,10900.0,15.875,99400.0,8.563,51500.0,9.875,35600.0,"WESCO International, Inc.",2957514601.0,Consumer Non-Durables,1999-05-12,0,0,USA,7680.0,163460000.0,9100,1.224396295,1.520526075,1.753517833,0.49375,False
WD,118,262,200+,2010,12,15,2,9.9,6243959.0,9.89,167068.0,11.18,389843.0,12.5,30307.0,11.14,42663.0,11.93,28803.0,11.98,22612.0,"Walker & Dunlop, Inc.",1820943208.0,Finance,2010-12-15,0,0,USA,755.4,211130000.0,623,1.23598478,1.605806791,1.738662825,1.2101010101010101,True
WDR,110,15,0 - 49,1998,3,5,3,17.625,13796850.0,17.209,666600.0,17.5,238350.0,15.25,182700.0,15.417,197850.0,13.583,556200.0,13.042,109350.0,"Waddell & Reed Financial, Inc.",1671156793.0,Finance,1998-03-05,0,0,USA,1160.0,141280000.0,1430,0.452968163,1.420585568,1.982058953,0.7399716312056738,False
WEB,120,161,150 - 200,2005,11,2,2,10.01,5024020.0,10.0,408400.0,9.25,70835.0,10.45,21394.0,12.3,78664.0,10.18,50800.0,10.17,16915.0,"Web.com Group, Inc.",903702879.5,Technology,2005-11-02,0,0,USA,749.26,53630000.0,3600,1.628407184,0.069486812,0.319812209,1.015984015984016,True
WEX,132,213,200+,2005,2,16,2,17.1,16632900.0,17.39,853900.0,17.8,757200.0,15.85,216600.0,18.49,278400.0,20.3,115600.0,23.73,583200.0,WEX Inc.,6970752546.0,Miscellaneous,2005-02-16,0,0,USA,1250.0,160270000.0,3300,1.511884916,1.494390227,1.377002793,1.387719298245614,True
WIX,116,250,200+,2013,11,6,2,16.31,11105201.0,17.34,64410.0,27.62,507924.0,27.55,103401.0,26.55,113446.0,18.33,172019.0,17.06,961720.0,Wix.com Ltd.,4013646184.0,Technology,2013-11-06,0,0, Israel,425.64,-56270000.0,2034,1.035393677,1.854273101,2.252402536,1.0459840588595954,True
WLDN,112,215,200+,2006,11,21,1,10.56,1731542.0,10.18,232876.0,10.0,0.0,9.21,1900.0,9.6,6640.0,9.92,13850.0,6.36,3400.0,"Willdan Group, Inc.",265604681.8,Consumer Services,2006-11-21,0,0,USA,273.35,12130000.0,882,1.730832689,1.678409958,1.980963643,0.6022727272727273,False
WLKP,120,30,0 - 49,2014,7,30,2,30.78,11547712.0,29.6,73385.0,32.4,41657.0,28.57,122938.0,29.85,88397.0,27.69,73413.0,21.58,126248.0,Westlake Chemical Partners LP,754352024.4,Basic Industries,2014-07-30,0,0,USA,1170.0,48670000.0,119,-0.591332081,0.876834276,1.351374998,0.701104613385315,False
WMGI,122,240,200+,2011,2,3,3,18.05,5101992.0,18.09,71311.0,18.49,94800.0,21.5,180292.0,27.24,146407.0,20.7,144824.0,20.84,106296.0,Wright Medical Group N.V.,2181672025.0,Health Care,2011-02-03,0,0,USA,744.99,-64940000.0,2675,1.790050558,1.638812771,1.679413652,1.1545706371191136,True
WMIH,80,136,100 - 149,2012,3,28,2,1.0,2596805.0,1.0,0.0,1.0,0.0,1.0,0.0,0.57,361725.0,0.485,312462.0,0.7,61127.0,WMIH Corp.,299735491.4,Finance,2012-03-28,0,0,USA,7.89,20470000.0,4,0.992111957,1.474842644,1.688161778,0.7,False
WPC,98,30,0 - 49,1998,1,21,2,22.125,363000.0,22.125,72600.0,21.25,43900.0,20.438,35200.0,20.813,53400.0,19.813,15200.0,18.875,33400.0,W.P. Carey Inc.,6669658403.0,Consumer Services,1998-01-21,0,0,USA,857.5,242630000.0,207,0.945308426,0.974842531,1.203742888,0.8531073446327684,False
WSBF,137,245,200+,2005,10,5,2,10.2524,1662857.0,9.5234,126520.0,10.0702,40098.0,10.4074,29653.0,10.8813,22511.0,14.399,39401.0,16.0667,37187.0,"Waterstone Financial, Inc.",513661872.5,Finance,2005-10-05,0,0,USA,192.05,25960000.0,927,-2.591241393,-2.505166486,-0.285628436,1.5671159923530102,True
WSR,126,252,200+,2010,8,26,3,11.5,243214.0,11.67,34779.0,12.09,25508.0,13.75,10700.0,14.79,6072.0,12.57,193859.0,11.65,28769.0,Whitestone REIT,419311476.4,Consumer Services,2010-08-26,1,0,USA,124.38,8050000.0,103,-1.883583219,-1.370016935,-1.488898997,1.0130434782608695,True
WTFC,94,242,200+,1996,9,23,0,9.0,4800.0,8.833,31350.0,10.5,4800.0,10.083,1350.0,10.167,1500.0,10.667,2400.0,13.709,15900.0,Wintrust Financial Corporation,5014704232.0,Finance,1996-09-23,0,0,USA,1220.0,257680000.0,4075,0.0,0.0,0.0,1.5232222222222223,True
WVE,135,132,100 - 149,2015,11,11,2,16.0,1364137.0,15.79,48681.0,19.58,93654.0,12.75,13127.0,19.45,32310.0,23.45,140893.0,36.425,72591.0,WAVE Life Sciences Ltd.,1195563490.0,Health Care,2015-11-11,1,1,USA,3.7,-102040000.0,168,0.371041816,1.060618949,0.334190326,2.2765625,True
WWD,94,245,200+,1996,3,14,3,3.5835,105600.0,3.5415,2400.0,3.9165,0.0,3.6565,16800.0,3.6665,0.0,4.0835,55200.0,4.5835,31800.0,"Woodward, Inc.",4595437725.0,Energy,1996-03-14,0,0,USA,2100.0,200510000.0,6900,0.0,0.0,0.0,1.2790567880563695,True
XEC,130,215,200+,2002,9,25,2,16.1,1000.0,16.1,647000.0,15.61,252699.0,16.86,115200.0,18.75,108700.0,22.25,114700.0,19.8,106900.0,Cimarex Energy Co,9230600967.0,Energy,2002-09-25,0,0,USA,1920.0,485780000.0,910,-1.4493832,-1.426316075,-1.541969022,1.2298136645962732,True
XENT,130,259,200+,2014,7,24,3,12.92,3201280.0,12.3,41800.0,15.16,68689.0,16.05,74403.0,18.01,22919.0,26.23,116098.0,32.44,260567.0,"Intersect ENT, Inc.",1216041430.0,Health Care,2014-07-24,1,1,USA,96.3,-16360000.0,327,1.504249056,1.447196968,1.742729225,2.510835913312693,True
XNCR,128,262,200+,2013,12,3,1,8.34,1863464.0,8.76,254029.0,9.25,61928.0,11.14,112522.0,10.26,126003.0,9.86,33492.0,11.31,43142.0,"Xencor, Inc.",1412649478.0,Health Care,2013-12-03,0,0,USA,35.71,-48930000.0,114,0.489868529,1.278378123,1.750470123,1.356115107913669,True
XOXO,90,5,0 - 49,1999,12,2,3,15.0,10794000.0,11.0,480300.0,10.0625,160700.0,7.125,101000.0,6.0,87800.0,3.688,17500.0,0.938,28500.0,"XO Group, Inc.",550672521.3,Consumer Services,1999-12-02,0,0,USA,160.56,5530000.0,741,0.610852756,1.403717393,1.559724947,0.06253333333333333,False
ZAGG,80,122,100 - 149,2007,7,25,2,1.25,36500.0,1.89,31100.0,1.05,15300.0,0.76,200.0,0.7,4600.0,0.68,157300.0,0.65,45400.0,ZAGG Inc,344333690.6,Consumer Services,2007-07-25,0,0,USA,519.5,15100000.0,543,-0.427209886,0.06542949,0.898925723,0.52,False
